author,study_ID,species,red_list,sample_year,location,pop_ID,population_level,country,lat,lon,MPA,MPA2,air_temp,sand_temp,temp,egg_diameter_mm,egg_volume_cm3,egg_mass_g,hatchling_length_mm,hatchling_mass_g,clutch_size,clutch_mass_g,clutch_freq,pred_freq,total_clutch,pred_clutch,adult_length_cm,adult_mass_kg,pred_mass_kg,pub_year,notes,title,orig_author,orig_title,link
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,136,,,3.179657918,,432.4334768,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,138,,,3.183663827,,439.3456081,100,,110,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,138,,,3.179657918,,438.7927927,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,138,,,3.184379652,,439.444392,101.5,,114.171522,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,139,,,3.183326148,,442.4823346,99.3,,108.0850944,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,143,,,3.183034838,,455.1739818,98.7,,106.4597806,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,145,,,3.18318071,,461.561203,99,,107.2705906,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,145,,,3.18318071,,461.561203,99,,107.2705906,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,149,,,3.180073643,,473.8309728,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,149,,,3.179657918,,473.7690298,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,150,,,3.182692763,,477.4039145,98,,104.5822243,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,152,,,3.183034838,,483.8212953,98.7,,106.4597806,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,152,,,3.179396278,,483.2682342,91.5,,88.09381547,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,155,,,3.181701982,,493.1638073,96,,99.32778887,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,155,,,3.179657918,,492.8469773,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,165,,,3.18318071,,525.2248172,99,,107.2705906,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,167,,,3.180177023,,531.0895628,93,,91.74872898,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,171,,,3.186329873,,544.8624083,105.7,,126.3514277,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,173,,,3.185549855,,551.1001249,104,,121.3321891,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,179,,,3.185549855,,570.213424,104,,121.3321891,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,181,,,3.186329873,,576.725707,105.7,,126.3514277,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,199,,,3.185549855,,633.9244211,104,,121.3321891,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,between population,Cyprus,35.570315,34.51285,no,no,31,,31,,,,,,70,,,2.564355267,,179.5048687,73.4,,61.62252448,1996,,"Population and nesting ecology of the Green Turtle, Chelonia mydas, and the Loggerhead Turtle, Caretta caretta, in northern Cyprus",,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,4,,,2.492244442,,9.968977768,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,16,,,2.657005689,,42.51209102,76.5,,66.90993111,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,28,,,2.62717775,,73.56097701,75.5,,65.18066103,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,28,,,2.507295705,,70.20427975,71.5,,58.48888604,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,32,,,2.446999808,,78.30399385,69.5,,55.27822483,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,35,,,2.334795188,,81.7178316,65.8,,49.57627077,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,40,,,2.507295705,,100.2918282,71.5,,58.48888604,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,41,,,2.440956771,,100.0792276,69.3,,54.96211844,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,42,,,2.440956771,,102.5201844,69.3,,54.96211844,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,43,,,2.492244442,,107.166511,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,44,,,2.642098686,,116.2523422,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,44,,,2.401616286,,105.6711166,68,,52.92941123,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,45,,,2.310418391,,103.9688276,65,,48.38401527,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,47,,,2.642098686,,124.1786382,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,49,,,2.582330284,,126.5341839,74,,62.62899592,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,50,,,2.492244442,,124.6122221,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,50,,,2.597293657,,129.8646829,74.5,,63.47391845,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,51,,,2.462096616,,125.5669274,70,,56.07243632,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,53,,,2.340882795,,124.0667881,66,,49.87659056,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,54,,,2.471147347,,133.4419567,70.3,,56.55166859,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,55,,,2.492244442,,137.0734443,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,55,,,2.371281721,,130.4204947,67,,51.39172368,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,55,,,2.401616286,,132.0888957,68,,52.92941123,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,56,,,2.492244442,,139.5656887,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,57,,,2.386456981,,136.0280479,67.5,,52.15774836,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,58,,,2.462096616,,142.8016037,70,,56.07243632,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,59,,,2.582330284,,152.3574868,74,,62.62899592,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,60,,,2.642098686,,158.5259212,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,60,,,2.401616286,,144.0969772,68,,52.92941123,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,61,,,2.671898863,,162.9858306,77,,67.78301304,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,64,,,2.760973141,,176.702281,80,,73.13973811,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,64,,,2.567352548,,164.310563,73.5,,61.78970639,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,65,,,2.642098686,,171.7364146,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,66,,,2.386456981,,157.5061607,67.5,,52.15774836,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,66,,,2.462096616,,162.4983767,70,,56.07243632,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,66,,,2.597293657,,171.4213814,74.5,,63.47391845,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,66,,,2.462096616,,162.4983767,70,,56.07243632,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,67,,,2.642098686,,177.020612,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,67,,,2.642098686,,177.020612,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,71,,,2.462096616,,174.8088597,70,,56.07243632,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,71,,,2.582330284,,183.3454502,74,,62.62899592,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,71,,,2.612242776,,185.4692371,75,,64.32447361,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,72,,,2.657005689,,191.3044096,76.5,,66.90993111,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,73,,,2.492244442,,181.9338443,71,,57.67776733,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,75,,,2.642098686,,198.1574015,76,,66.04248032,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,76,,,2.371281721,,180.2174108,67,,51.39172368,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,78,,,2.811237241,,219.2765048,81.7,,76.2651659,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,84,,,2.671898863,,224.4395045,77,,67.78301304,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,86,,,2.820091881,,242.5279018,82,,76.82346528,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,89,,,2.790558422,,248.3596995,81,,74.97034586,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,89,,,2.431887569,,216.4379936,69,,54.48964988,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,90,,,2.582330284,,232.4097256,74,,62.62899592,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,91,,,2.760973141,,251.2485558,80,,73.13973811,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,95,,,2.760973141,,262.2924484,80,,73.13973811,,,,,,
Broderick,73,Caretta_caretta,Vulnerable,1992-1995,,CC_3,within population,Cyprus,,,,,,,,,,,,,97,,,2.701644132,,262.0594808,78,,69.54606885,,,,,,
Limpus,74,Natator_depressus,Data deficient,2017-2018,Curtis Island,ND_1,between population,Australia,-23.607875,151.227658,yes,yes,,29.3,29.3,51,75.2,75.2,,,51.4,,,2.918103721,,149.9905313,94.1,,76.00242736,2018,,"FLATBACK TURTLE, Natator depressus, 2017-2018 BREEDING SEASON, AT CURTIS, PEAK AND AVOID ISLANDS",,,http://gpcl.com.au/EnvironmentDocuments/ERMP_Flatback_Turtle_2017-18_Breeding_Season_at_Curtis_Peak_and_Avoid_Islands_CA12000291-DOCSCQPA1435455.pdf
Limpus,74,Natator_depressus,Data deficient,2017-2018,Peak Island,ND_1,between population,Australia,-22.655754,150.958936,no,yes,,29.3,29.3,51,75.1,75.1,,,52,,,2.911892294,,151.4183993,93.9,,75.65083429,2018,,"FLATBACK TURTLE, Natator depressus, 2017-2018 BREEDING SEASON, AT CURTIS, PEAK AND AVOID ISLANDS",,,
Limpus,74,Natator_depressus,Data deficient,2017-2018,Avoid Island,ND_1,between population,Australia,-21.966911,149.661741,no,yes,,29.3,29.3,52,78.8,78.8,,,49.7,,,2.88083546,,143.1775224,92.9,,73.90609265,2018,,"FLATBACK TURTLE, Natator depressus, 2017-2018 BREEDING SEASON, AT CURTIS, PEAK AND AVOID ISLANDS",,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,between population,USA,31.5,-81.2,no,no,,29.84,29.84,,,,,,121.1699678,,,3,,363.5099035,101.9338503,,118.4562556,1986,study mean frequency,"The Relationship of Clutch Size and Frequency to Body Size in Loggerhead Turtles, Caretta caretta",,,https://www.jstor.org/stable/pdf/1564129.pdf?casa_token=s98SJZcNTt8AAAAA:ZOnA9I4T5IsMRRoVw8O6CZ2NiRtpeGoWLVEgpX0oxB1FRgTjfmxy1tCyuZbmjr9lYMbUWM3wWAaahaMwTX-ALMkeOmBJkxBMMC7xHf--Q1xqxHrDL9cY
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,93.58780261,,,3,,280.7634078,91.99178766,,96.57505257,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,82.3209459,,,3,,246.9628377,93.15569473,,99.02185339,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,86.16789507,,,3,,258.5036852,93.96437381,,100.7398135,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,93.24439094,,,3,,279.7331728,94.95856904,,102.8720296,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,120.2431945,,,3,,360.7295836,94.09922751,,101.0277271,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,128.3129994,,,3,,384.9389983,94.36154971,,101.588958,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,116.4516343,,,3,,349.354903,96.03784175,,105.211857,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,104.5658981,,,3,,313.6976943,96.50532473,,106.2334698,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,95.90897006,,,3,,287.7269102,97.12169328,,107.5879557,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,103.3658036,,,3,,310.0974107,96.98063601,,107.2772254,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,104.373883,,,3,,313.121649,96.98137453,,107.2788511,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,105.9882871,,,3,,317.9648612,97.05581732,,107.4427841,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,109.0110483,,,3,,327.0331448,96.98477172,,107.2863294,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,113.8498294,,,3,,341.5494882,96.98831662,,107.2941332,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,121.1080011,,,3,,363.3240034,96.99363396,,107.3058394,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,131.1880567,,,3,,393.56417,96.96438858,,107.2414632,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,139.8693559,,,3,,419.6080676,97.55682909,,108.5493187,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,130.4030102,,,3,,391.2090306,98.02608452,,109.5908315,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,123.7496861,,,3,,371.2490584,98.02121029,,109.5799877,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,119.3133982,,,3,,357.9401947,97.98133022,,109.4912858,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,113.4687532,,,3,,340.4062597,98.08693854,,109.7262594,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,109.2348197,,,3,,327.7044592,98.08383676,,109.7193545,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,101.3924789,,,3,,304.1774367,99.10373248,,112.0013995,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,99.38592086,,,3,,298.1577626,99.57845295,,113.0715701,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,95.56481988,,,3,,286.6944596,100.0518441,,114.1437854,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,91.95493553,,,3,,275.8648066,101.0015804,,116.3100879,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,84.31568764,,,3,,252.9470629,102.094885,,118.8289489,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,92.23778858,,,3,,276.7133657,105.0310917,,125.7265235,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,110.1402449,,,3,,330.4207347,102.992925,,120.9180228,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,109.9172119,,,3,,329.7516358,101.9304905,,118.448486,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,108.6890537,,,3,,326.067161,101.0138399,,116.3381836,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,111.0877657,,,3,,333.263297,99.98995613,,114.0033252,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,113.084723,,,3,,339.2541689,99.03903815,,111.85595,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,115.1001433,,,3,,345.3004298,99.00388461,,111.7769552,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,123.9911821,,,3,,371.9735462,99.99940918,,114.0247741,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,122.7814868,,,3,,368.3444604,99.99852296,,114.0227632,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,133.8710988,,,3,,401.6132963,100.0432773,,114.1243371,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,117.542428,,,3,,352.6272839,100.141205,,114.3467497,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,118.3673545,,,3,,355.1020634,101.0575602,,116.4384075,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,123.6307845,,,3,,370.8923534,102.1236873,,118.8956693,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,125.4438503,,,3,,376.331551,102.0517555,,118.7290742,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,129.8793997,,,3,,389.6381992,102.0550049,,118.7365976,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,133.3076082,,,3,,399.9228247,102.0941465,,118.8272384,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,128.0441782,,,3,,384.1325347,101.0280194,,116.3706839,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,132.6828206,,,3,,398.0484617,101.1046778,,116.5464671,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,139.535545,,,3,,418.6066349,100.999808,,116.3060262,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,109.5959559,,,3,,328.7878676,105.9961892,,128.0359499,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,112.4067619,,,3,,337.2202857,105.4121679,,126.6359198,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,109.9807246,,,3,,329.9421739,105.0807202,,125.8447719,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,119.2528396,,,3,,357.7585188,104.9776229,,125.5991869,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,121.6530287,,,3,,364.959086,104.0270003,,123.3459848,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,123.4675716,,,3,,370.4027148,104.0283296,,123.3491215,,,,,,
Frazer,75,Caretta_caretta,Vulnerable,1979-1980,Georgia,CC_14,within population,USA,,,,,,,,,,,,,120.0194231,,,3,,360.0582692,103.0001625,,120.9349327,,,,,,
